"","X","PermitNum","PermitClass","BLA","Age","PermitClassMapped","PermitTypeMapped","PermitTypeDesc","Description","HousingUnits","HousingUnitsRemoved","HousingUnitsAdded","EstProjectCost","AppliedDate","IssuedDate","ExpiresDate","CompletedDate","StatusCurrent","OriginalAddress1","OriginalCity","OriginalState","OriginalZip","ContractorCompanyName","Link","Latitude","Longitude","Location1","Where.on.your.property.are.you.working..","Choose.the.Primary.Property.Use.","Project.Value.","Review.Level.","Application.Completed.Date.","Permit.Issued.Date.","Inspections.Completed.Date.","Certificate.of.Occupancy.Issued.Date.","Intake.Value..New.","Intake.Value..Alteration.","Total.Intake.Value.","Issue.Value..New.","Issue.Value..Alteration.","Total.Issued.Value.","What.building.code.was.used.for.your.design..","Specific.Building.Code.","Action.Type.","Number.of.Proposed.Building.Stories.","Number.of.Proposed.Below.Grade.Building.Stories.","Number.of.Mezzanines.","Will.you.change.the.building.use.or.occupancy..","Does.your.project.qualify.for.our.Priority.Green.Incentive.program..","Is.a.certificate.of.occupancy.required..","Land.Disturbing.Activity.","Are.you.doing.more.than.2.000.square.feet.of.earth.disturbance...","Number.of.Curb.Cuts.for.This.Permit.","Units.Occupancy.","Waste.Diversion.Plan.Required.","Are.Emergency.Systems.Required.for.this.Project..","Does.your.project.include.an.HVAC.mechanical.system..","Reuse.Existing.Side.Sewer.System.","Is.this.a.substantial.alteration..","Number.of.Existing.Building.Stories.","Number.of.Existing.Below.Grade.Building.Stories.","Sprinklers.Meet.NFPA.13.","Is.work.in.the.right.of.way..street.or.alley..required..","Total.Revision.Value.","Are.you.changing.the.envelope..","Is.this.a.high.rise..","Main.Existing.Use.of.Building.","Existing.Occupancy.","Will.your.application.include.a.new.standard.plan..","Will.your.project.have.ground.disturbance..","Sprinklers.Meet.NFPA.13R.","Partial.Fire.Protection.System.","Fire.Alarm.","Other.Fire.Protection.System.","Is.any.portion.of.the.building.semi.heated.or.unheated..","Compliance.Category.","Is.there.a.commercial.kitchen.hood.exhaust.system..","Is.there.a.fume.hood..","Is.there.a.spray.paint.booth..","Describe.any.other.mechanical.systems.to.be.installed.as.part.of.this.project..","Compliance.Path.","AFUE.Efficiency..percentage..","HSPF.Efficiency..percentage..","Heating.Fuel.Type.Proposed..Residential.","Request.Type.","Hansen.APNO.","Hansen.APKEY.","Survey.Submittal.Required..","Soils.Report.Required..","Wetlands.Report.Required.","ECA.Review.Required..","Riparian.Wetland.Buffer..square.feet..","Steep.Slope.Area.Buffer..square.feet..","Sequencing.Required.","What.is.the.amount.of.ground.disturbance..","I..the.owner.or.owner.s.authorized.representative.of.the.property.referenced.in.this.submission..give.the.City.of.Seattle.Department.of.Planning.and.Development.permission.to.conduct.a.Pre.Application.Site.Visit..I.agree.that..1..electronic.filing.constitutes.an.authorizing.signature..2..I.will.inform.all.tenants.of.the.site.visit.prior.to.the.inspection.being.conducted..and.3..if.conditions.such.as.uncontrolled.dogs.or.uncooperative.tenants.hinder.the.inspector.s.ability.to.conduct.the.site.visit..the.site.visit.will.not.occur.and.the.site.visit.fee.may.be.forfeited...","Type.of.Demolition.","Is.this.the.first.time.this.area.is.being.improved.or.built.out.since.the.building.was.completed..","Total.Area.of.Work..square.feet..","Actual.Construction.Value."
"2821",87409,"6697213-CN",NA,1,NA,NA,"Building","",NA,1,1,2,NA,"",NA,"",NA,"Scheduled","3616 NE 60TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6697213-CN",47.67236189,-122.28839792,"3616 NE 60TH ST
SEATTLE, WA 98115
(47.67236189, -122.28839792)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2822",87412,"6685001-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-09-10",NA,"Issued","1703 39TH AVE","SEATTLE","WA",98122,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6685001-CN",47.61665342,-122.28361232,"1703 39TH AVE
SEATTLE, WA 98122
(47.61665342, -122.28361232)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2823",87504,"6695050-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-04-23",NA,"Completed","5813 9TH AVE NW","SEATTLE","WA",98107,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6695050-CN",47.67132521,-122.36886818,"5813 9TH AVE NW
SEATTLE, WA 98107
(47.67132521, -122.36886818)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2824",87510,"6723931-DM",NA,1,NA,NA,"Demolition","",NA,1,1,8,NA,"",NA,"",NA,"Additional Info Requested","5031 35TH AVE S","SEATTLE","WA",98118,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6723931-DM",47.55631131,-122.28969137,"5031 35TH AVE S
SEATTLE, WA 98118
(47.55631131, -122.28969137)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2825",87530,"6695750-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-04-25",NA,"Completed","619 24TH AVE E","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6695750-CN",47.62496505,-122.30147176,"619 24TH AVE E
SEATTLE, WA 98112
(47.62496505, -122.30147176)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2826",87544,"6740340-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Corrections Required","1616 8TH AVE W","SEATTLE","WA",98119,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6740340-CN",47.6340846,-122.36733526,"1616 8TH AVE W
SEATTLE, WA 98119
(47.6340846, -122.36733526)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2827",87567,"6754297-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"2021-05-25",NA,"Issued","3203 E JAMES ST","SEATTLE","WA",98122,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6754297-CN",47.60667615,-122.29133897,"3203 E JAMES ST
SEATTLE, WA 98122
(47.60667615, -122.29133897)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2828",87615,"6763791-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-07-07",NA,"Issued","1815 30TH AVE","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6763791-CN",47.61806555,-122.29381622,"1815 30TH AVE
(47.61806555, -122.29381622)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2829",87634,"6703020-DM",NA,1,NA,NA,"Demolition","",NA,1,1,1,NA,"",NA,"",NA,"Application Completed","9702 4TH AVE NW","SEATTLE","WA",98117,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6703020-DM",47.69985581,-122.36173727,"9702 4TH AVE NW
SEATTLE, WA 98117
(47.69985581, -122.36173727)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2830",87681,"6704297-DM",NA,1,NA,NA,"Demolition","",NA,2,2,5,NA,"",NA,"",NA,"Reviews Completed","5040 SAND POINT PL NE","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6704297-DM",47.66585447,-122.28065828,"5040 SAND POINT PL NE
(47.66585447, -122.28065828)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2831",87682,"6736304-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Corrections Required","5419 RENTON AVE S","SEATTLE","WA",98118,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6736304-CN",47.55290153,-122.2860573,"5419 RENTON AVE S
SEATTLE, WA 98118
(47.55290153, -122.2860573)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2832",87831,"6748054-CN",NA,1,NA,NA,"Building","",NA,1,1,1,NA,"",NA,"",NA,"Additional Info Requested","5633 BEACH DR SW","SEATTLE","WA",98136,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6748054-CN",47.55119548,-122.39834045,"5633 BEACH DR SW
SEATTLE, WA 98136
(47.55119548, -122.39834045)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2833",87854,"6752468-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-04-09",NA,"Issued","2219 E HOWE ST","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6752468-CN",47.6373732,-122.30386677,"2219 E HOWE ST
SEATTLE, WA 98112
(47.6373732, -122.30386677)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2834",87856,"6706232-CN",NA,1,NA,NA,"Building","",NA,2,2,6,NA,"",NA,"2021-02-24",NA,"Issued","2316 15TH AVE S","SEATTLE","WA",98144,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6706232-CN",47.58244325,-122.31292385,"2316 15TH AVE S
SEATTLE, WA 98144
(47.58244325, -122.31292385)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2835",87869,"6717364-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-01-31",NA,"Issued","3015 NE 117TH ST","SEATTLE","WA",98125,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6717364-CN",47.71318994,-122.29545914,"3015 NE 117TH ST
SEATTLE, WA 98125
(47.71318994, -122.29545914)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2836",87879,"6710472-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-04-02",NA,"Issued","5435 47TH AVE SW","SEATTLE","WA",98136,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6710472-CN",47.55291442,-122.39276761,"5435 47TH AVE SW
SEATTLE, WA 98136
(47.55291442, -122.39276761)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2837",87913,"6687225-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-05-07",NA,"Issued","2717 11TH AVE W","SEATTLE","WA",98119,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6687225-CN",47.64483194,-122.37189004,"2717 11TH AVE W
SEATTLE, WA 98119
(47.64483194, -122.37189004)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2838",88071,"6725585-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-04-02",NA,"Issued","309 LYNN ST","SEATTLE","WA",98109,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6725585-CN",47.63891382,-122.35142274,"309 LYNN ST
SEATTLE, WA 98109
(47.63891382, -122.35142274)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2839",88114,"6699101-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-03-09",NA,"Issued","3413 13TH AVE W","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6699101-CN",47.65081604,-122.37387672,"3413 13TH AVE W
(47.65081604, -122.37387672)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2840",88126,"6685436-CN",NA,1,NA,NA,"Building","",NA,2,2,4,NA,"",NA,"2020-11-03",NA,"Issued","2029 NW 63RD ST","SEATTLE","WA",98107,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6685436-CN",47.67439236,-122.3834918,"2029 NW 63RD ST
SEATTLE, WA 98107
(47.67439236, -122.3834918)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2841",88141,"6713513-DM",NA,1,NA,NA,"Demolition","",NA,1,1,0,NA,"",NA,"2021-03-03",NA,"Completed","3012 GARLOUGH AVE SW","SEATTLE","WA",98116,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6713513-DM",47.57709482,-122.39626548,"3012 GARLOUGH AVE SW
SEATTLE, WA 98116
(47.57709482, -122.39626548)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2842",88144,"6634901-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"2020-06-07",NA,"Issued","7029 17TH AVE NW","SEATTLE","WA",98117,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6634901-CN",47.68037361,-122.37917958,"7029 17TH AVE NW
SEATTLE, WA 98117
(47.68037361, -122.37917958)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2843",88147,"6692221-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-08-25",NA,"Issued","4123 43RD AVE NE","SEATTLE","WA",98105,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6692221-CN",47.65918339,-122.28177961,"4123 43RD AVE NE
SEATTLE, WA 98105
(47.65918339, -122.28177961)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2844",88152,"6672186-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Corrections Required","9016 2ND AVE NE","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6672186-CN",47.69453149,-122.32678862,"9016 2ND AVE NE
SEATTLE, WA 98115
(47.69453149, -122.32678862)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2845",88203,"6763443-CN",NA,1,NA,NA,"Building","",NA,7,0,1,NA,"",NA,"",NA,"Additional Info Requested","7201 LINDEN AVE N","SEATTLE","WA",98103,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6763443-CN",47.68135863,-122.34710572,"7201 LINDEN AVE N
SEATTLE, WA 98103
(47.68135863, -122.34710572)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2846",88204,"6755029-CN",NA,1,NA,NA,"Building","",NA,3,0,0,NA,"",NA,"",NA,"Additional Info Requested","616 MALDEN AVE E","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6755029-CN",47.62481109,-122.31336991,"616 MALDEN AVE E
SEATTLE, WA 98112
(47.62481109, -122.31336991)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2847",88216,"6757575-CN",NA,1,NA,NA,"Building","",NA,1,1,1,NA,"",NA,"",NA,"Scheduled","3922 WOODLAND PARK AVE N","SEATTLE","WA",98103,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6757575-CN",47.65482737,-122.34440513,"3922 WOODLAND PARK AVE N
SEATTLE, WA 98103
(47.65482737, -122.34440513)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2848",88220,"6703002-CN",NA,1,NA,NA,"Building","",NA,5,5,7,NA,"",NA,"2021-06-11",NA,"Issued","2364 FRANKLIN AVE E","SEATTLE","WA",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6703002-CN",47.64167799,-122.32446339,"2364 FRANKLIN AVE E
SEATTLE, WA
(47.64167799, -122.32446339)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2849",88227,"6676902-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"2020-08-07",NA,"Issued","2142 DEXTER AVE N","SEATTLE","WA",98109,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6676902-CN",47.63881765,-122.34364619,"2142 DEXTER AVE N
SEATTLE, WA 98109
(47.63881765, -122.34364619)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2850",88254,"6727960-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Scheduled","212 M L KING JR WAY E","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6727960-CN",47.62065957,-122.29585231,"212 M L KING JR WAY E
SEATTLE, WA 98112
(47.62065957, -122.29585231)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2851",88268,"6674020-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Corrections Required","4031 47TH AVE S","SEATTLE","WA",98118,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6674020-CN",47.56665612,-122.27481613,"4031 47TH AVE S
SEATTLE, WA 98118
(47.56665612, -122.27481613)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2852",88305,"6746860-CN",NA,1,NA,NA,"Building","",NA,16,0,0,NA,"",NA,"2021-03-05",NA,"Issued","1515 6th AVE W","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6746860-CN",47.63288651,-122.36559349,"1515 6th AVE W
(47.63288651, -122.36559349)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2853",88357,"6722175-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-05-20",NA,"Issued","5009 44TH AVE S","SEATTLE","WA",98118,"CHRISTOPHER N WATERS","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6722175-CN",47.55674407,-122.2788628,"5009 44TH AVE S
SEATTLE, WA 98118
(47.55674407, -122.2788628)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2854",88386,"6699841-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-10-19",NA,"Issued","3224 NE 97TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6699841-CN",47.69950369,-122.29230948,"3224 NE 97TH ST
SEATTLE, WA 98115
(47.69950369, -122.29230948)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2855",88404,"6702282-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Corrections Required","6315 36TH AVE SW","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6702282-CN",47.54601833,-122.37802466,"6315 36TH AVE SW
(47.54601833, -122.37802466)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2856",88409,"6667609-CN",NA,1,NA,NA,"Building","",NA,1,1,1,NA,"",NA,"2021-01-17",NA,"Issued","2441 28TH AVE W","SEATTLE","WA",98199,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6667609-CN",47.64080766,-122.39346282,"2441 28TH AVE W
SEATTLE, WA 98199
(47.64080766, -122.39346282)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2857",88425,"6694572-CN",NA,1,NA,NA,"Building","",NA,2,2,5,NA,"",NA,"2021-01-26",NA,"Issued","3840 CARR PL N","SEATTLE","WA",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6694572-CN",47.65386562,-122.33918443,"3840 CARR PL N
SEATTLE, WA
(47.65386562, -122.33918443)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2858",88428,"6609839-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"2021-06-17",NA,"Issued","7514 27TH AVE NE","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6609839-CN",47.68354405,-122.29838077,"7514 27TH AVE NE
SEATTLE, WA 98115
(47.68354405, -122.29838077)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"2859",88434,"6738465-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-01-17",NA,"Issued","8404 31ST AVE NE","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6738465-CN",47.68973092,-122.29477792,"8404 31ST AVE NE
SEATTLE, WA 98115
(47.68973092, -122.29477792)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
